,open,high,low,close,volume,symbol
2026-01-08,185.615,185.66,174.37,176.86,47304286.0,PLTR
2026-01-09,177.02,178.72,174.75,177.49,31362890.0,PLTR
2026-01-12,177.685,182.5,176.34,179.41,34954543.0,PLTR
2026-01-13,178.875,181.1,176.14,178.96,27769354.0,PLTR
2026-01-14,178.125,181.598,173.95,178.4,33651401.0,PLTR
2026-01-15,178.71,180.6,176.5301,177.07,31109181.0,PLTR
2026-01-16,179.36,182.43,170.01,170.96,59483601.0,PLTR
2026-01-20,167.625,171.97,166.24,168.53,36201827.0,PLTR
2026-01-21,168.402,169.49,161.11,165.33,47851224.0,PLTR
2026-01-22,168.925,169.0,164.95,165.9,28499472.0,PLTR
2026-01-23,167.27,172.0,166.3,169.6,30285671.0,PLTR
2026-01-26,168.21,170.5897,167.325,167.47,22777164.0,PLTR
2026-01-27,167.48,169.44,164.69,165.7,26345433.0,PLTR
2026-01-28,164.4,165.045,157.24,157.35,44822848.0,PLTR
2026-01-29,157.63,157.63,147.12,151.86,59846810.0,PLTR
2026-01-30,150.05,151.0,145.139,146.59,47271042.0,PLTR
2026-02-02,150.94,151.4,146.654,147.76,72811145.0,PLTR
2026-02-03,165.05,165.078,153.12,157.88,112272916.0,PLTR
2026-02-04,155.41,155.85,135.68,139.54,113199525.0,PLTR
2026-02-05,136.82,137.98,128.32,130.01,93690793.0,PLTR
2026-02-06,135.33,137.6871,132.35,135.9,62661425.0,PLTR
2026-02-09,136.58,145.87,134.776,142.91,58042462.0,PLTR
2026-02-10,144.965,145.5599,137.77,139.51,56061308.0,PLTR
2026-02-11,139.025,139.25,132.95,135.68,52796053.0,PLTR
2026-02-12,135.36,135.89,126.56,129.13,74090639.0,PLTR
2026-02-13,127.9,133.56,126.2325,131.41,49438053.0,PLTR
2026-02-17,128.895,134.32,127.29,133.02,48407140.0,PLTR
2026-02-18,135.89,140.9625,134.87,135.38,59677079.0,PLTR
2026-02-19,132.31,136.16,131.01,134.89,42197237.0,PLTR
2026-02-20,132.365,136.21,131.17,135.24,53726811.0,PLTR
2026-02-23,132.04,132.04,127.39,130.6,52512157.0,PLTR
2026-02-24,129.005,130.24,126.37,128.84,47121438.0,PLTR
2026-02-25,130.61,136.09,129.18,134.19,53078287.0,PLTR
2026-02-26,133.845,137.51,132.63,135.94,45100010.0,PLTR
2026-02-27,134.07,138.1,133.98,137.19,59412395.0,PLTR
2026-03-02,140.775,147.14,140.52,145.17,72683884.0,PLTR
2026-03-03,142.1,147.5,138.2,147.22,67460192.0,PLTR
2026-03-04,148.43,154.52,148.06,153.19,60062166.0,PLTR
2026-03-05,152.94,156.38,149.61,152.67,50714514.0,PLTR
2026-03-06,150.44,161.45,150.29,157.16,74980855.0,PLTR
2026-03-09,155.69,158.44,152.97,156.43,47574200.0,PLTR
2026-03-10,155.99,156.6571,150.14,151.14,47501391.0,PLTR
2026-03-11,151.38,153.169,149.3304,151.6,33955903.0,PLTR
2026-03-12,153.01,155.88,150.98,153.5,54409799.0,PLTR
2026-03-13,153.3,154.56,148.58,150.95,42460572.0,PLTR
2026-03-16,152.45,153.86,151.17,152.72,32898946.0,PLTR
2026-03-17,152.405,156.75,152.12,155.08,37118457.0,PLTR
2026-03-18,154.945,156.69,152.61,152.77,32476677.0,PLTR
2026-03-19,153.1,156.15,150.5,155.68,33915877.0,PLTR
2026-03-20,155.2,156.65,149.09,150.68,48700189.0,PLTR
2026-03-23,153.24,161.08,153.24,160.84,57507057.0,PLTR
2026-03-24,160.07,162.4,151.64,154.78,56155680.0,PLTR
2026-03-25,157.42,160.27,154.855,154.96,38543289.0,PLTR
2026-03-26,153.055,153.12,147.25,147.56,43038425.0,PLTR
2026-03-27,145.88,145.96,141.56,143.06,35790820.0,PLTR
2026-03-30,143.27,144.12,136.3,137.55,41289824.0,PLTR
